89	SISRS_contig-10642000018
89	SISRS_contig-10638000003
89	SISRS_contig-10635000004
89	SISRS_contig-1063000002
89	SISRS_contig-10623000017
89	SISRS_contig-10616000017
89	SISRS_contig-10590000013
89	SISRS_contig-10560000005
89	SISRS_contig-10542000014
89	SISRS_contig-1051000003
89	SISRS_contig-10454000011
89	SISRS_contig-10451000018
89	SISRS_contig-10412000018
89	SISRS_contig-10410000005
89	SISRS_contig-10402000005
89	SISRS_contig-1040000017
89	SISRS_contig-10383000006
89	SISRS_contig-10351000008
89	SISRS_contig-10338000007
89	SISRS_contig-10327000018
89	SISRS_contig-10308000002
89	SISRS_contig-10270000012
89	SISRS_contig-10266000019
89	SISRS_contig-10266000004
89	SISRS_contig-10255000003
89	SISRS_contig-10222000010
89	SISRS_contig-10208000005
89	SISRS_contig-1020000014
89	SISRS_contig-10188000009
89	SISRS_contig-10160000019
89	SISRS_contig-10159000018
89	SISRS_contig-10147000019
89	SISRS_contig-10146000003
89	SISRS_contig-10142000009
89	SISRS_contig-10138000018
89	SISRS_contig-10118000008
89	SISRS_contig-10109000000
89	SISRS_contig-10095000018
89	SISRS_contig-10090000006
89	SISRS_contig-10059000009
89	SISRS_contig-10056000017
89	SISRS_contig-10056000001
89	SISRS_contig-10054000016
89	SISRS_contig-10036000018
89	SISRS_contig-10035000011
89	SISRS_contig-1002000000
89	SISRS_contig-10010000010
88	SISRS_contig-9982000009
88	SISRS_contig-9964000005
88	SISRS_contig-9936000011
88	SISRS_contig-9935000010
88	SISRS_contig-9933000002
88	SISRS_contig-9895000002
88	SISRS_contig-9882000006
88	SISRS_contig-9863000002
88	SISRS_contig-9839000001
88	SISRS_contig-982000007
88	SISRS_contig-9812000018
88	SISRS_contig-9797000018
88	SISRS_contig-9797000009
88	SISRS_contig-9796000002
88	SISRS_contig-9791000007
88	SISRS_contig-9760000019
88	SISRS_contig-9755000018
88	SISRS_contig-9740000017
88	SISRS_contig-9740000014
88	SISRS_contig-9725000005
88	SISRS_contig-9724000004
88	SISRS_contig-9714000018
88	SISRS_contig-9696000014
88	SISRS_contig-9694000006
88	SISRS_contig-967000015
88	SISRS_contig-966000011
88	SISRS_contig-9626000000
88	SISRS_contig-9612000003
88	SISRS_contig-9567000004
88	SISRS_contig-9554000013
88	SISRS_contig-9532000005
88	SISRS_contig-9530000001
88	SISRS_contig-9466000002
88	SISRS_contig-9457000015
88	SISRS_contig-9446000007
88	SISRS_contig-9445000013
88	SISRS_contig-9429000012
88	SISRS_contig-9415000014
88	SISRS_contig-9412000013
88	SISRS_contig-9400000000
88	SISRS_contig-9276000012
88	SISRS_contig-9269000015
88	SISRS_contig-9243000004
88	SISRS_contig-9242000015
88	SISRS_contig-924000018
88	SISRS_contig-9237000019
88	SISRS_contig-9223000002
88	SISRS_contig-9171000019
88	SISRS_contig-9156000003
88	SISRS_contig-9087000007
88	SISRS_contig-9083000018
88	SISRS_contig-9081000011
88	SISRS_contig-9072000012
88	SISRS_contig-9062000017
88	SISRS_contig-9057000018
88	SISRS_contig-9024000012
88	SISRS_contig-9020000018
88	SISRS_contig-9020000004
88	SISRS_contig-9001000003
88	SISRS_contig-8938000003
88	SISRS_contig-8926000007
88	SISRS_contig-8921000019
88	SISRS_contig-8886000006
88	SISRS_contig-8840000012
88	SISRS_contig-8825000007
88	SISRS_contig-8821000001
88	SISRS_contig-8815000002
88	SISRS_contig-881000009
88	SISRS_contig-8810000006
88	SISRS_contig-8801000001
88	SISRS_contig-8752000007
88	SISRS_contig-8747000007
88	SISRS_contig-8729000010
88	SISRS_contig-8728000006
88	SISRS_contig-8722000017
88	SISRS_contig-8698000014
88	SISRS_contig-8692000000
88	SISRS_contig-8625000013
88	SISRS_contig-8600000009
88	SISRS_contig-8576000009
88	SISRS_contig-8574000005
88	SISRS_contig-8572000018
88	SISRS_contig-855000019
88	SISRS_contig-8546000011
88	SISRS_contig-8534000017
88	SISRS_contig-8510000000
88	SISRS_contig-8505000011
88	SISRS_contig-8494000007
88	SISRS_contig-8490000003
88	SISRS_contig-8483000010
88	SISRS_contig-8475000014
88	SISRS_contig-846000002
88	SISRS_contig-8455000012
88	SISRS_contig-8394000003
88	SISRS_contig-8389000018
88	SISRS_contig-8373000006
88	SISRS_contig-8366000017
88	SISRS_contig-8366000011
88	SISRS_contig-8363000002
88	SISRS_contig-8360000016
88	SISRS_contig-8354000015
88	SISRS_contig-8340000004
88	SISRS_contig-8337000016
88	SISRS_contig-8292000011
88	SISRS_contig-8290000009
88	SISRS_contig-8281000012
88	SISRS_contig-8266000009
88	SISRS_contig-8264000009
88	SISRS_contig-8254000001
88	SISRS_contig-8250000003
88	SISRS_contig-8244000017
88	SISRS_contig-824000001
88	SISRS_contig-8236000003
88	SISRS_contig-8221000008
88	SISRS_contig-822000008
88	SISRS_contig-8177000008
88	SISRS_contig-8174000011
88	SISRS_contig-8147000007
88	SISRS_contig-8142000012
88	SISRS_contig-8119000011
88	SISRS_contig-8116000011
88	SISRS_contig-8115000004
88	SISRS_contig-8110000003
88	SISRS_contig-8084000000
88	SISRS_contig-8062000014
88	SISRS_contig-8043000004
88	SISRS_contig-8027000002
88	SISRS_contig-802000018
88	SISRS_contig-8017000013
88	SISRS_contig-8007000011
88	SISRS_contig-8007000001
88	SISRS_contig-7987000001
88	SISRS_contig-7982000012
88	SISRS_contig-797000007
88	SISRS_contig-7966000004
88	SISRS_contig-7966000002
88	SISRS_contig-7961000005
88	SISRS_contig-7961000002
88	SISRS_contig-7954000019
88	SISRS_contig-7926000018
88	SISRS_contig-7889000011
88	SISRS_contig-7881000013
88	SISRS_contig-7878000015
88	SISRS_contig-7878000011
88	SISRS_contig-7872000009
88	SISRS_contig-7871000006
88	SISRS_contig-7849000011
88	SISRS_contig-7809000014
88	SISRS_contig-7806000004
88	SISRS_contig-7773000008
88	SISRS_contig-7759000000
88	SISRS_contig-7755000011
88	SISRS_contig-7752000013
88	SISRS_contig-7720000006
88	SISRS_contig-7712000015
88	SISRS_contig-7711000004
88	SISRS_contig-7705000007
88	SISRS_contig-7690000001
88	SISRS_contig-7680000004
88	SISRS_contig-7655000018
88	SISRS_contig-7636000000
88	SISRS_contig-7627000012
88	SISRS_contig-7611000019
88	SISRS_contig-7589000013
88	SISRS_contig-7555000002
88	SISRS_contig-755000000
88	SISRS_contig-7500000002
88	SISRS_contig-7490000017
88	SISRS_contig-7477000001
88	SISRS_contig-7449000007
88	SISRS_contig-7435000006
88	SISRS_contig-7373000012
88	SISRS_contig-7371000003
88	SISRS_contig-7356000003
88	SISRS_contig-7317000007
88	SISRS_contig-7270000007
88	SISRS_contig-7266000011
88	SISRS_contig-7260000013
88	SISRS_contig-7256000018
88	SISRS_contig-7248000018
88	SISRS_contig-7246000003
88	SISRS_contig-7240000006
88	SISRS_contig-7193000007
88	SISRS_contig-7160000018
88	SISRS_contig-705000008
88	SISRS_contig-704000003
88	SISRS_contig-7026000013
88	SISRS_contig-702000015
88	SISRS_contig-6987000007
88	SISRS_contig-6963000002
88	SISRS_contig-6957000013
88	SISRS_contig-6945000010
88	SISRS_contig-6919000013
88	SISRS_contig-6910000010
88	SISRS_contig-688000013
88	SISRS_contig-6866000014
88	SISRS_contig-6858000016
88	SISRS_contig-6851000009
88	SISRS_contig-6848000001
88	SISRS_contig-6829000010
88	SISRS_contig-681000017
88	SISRS_contig-6775000000
88	SISRS_contig-668000002
88	SISRS_contig-6680000004
88	SISRS_contig-6574000010
88	SISRS_contig-6553000015
88	SISRS_contig-6527000016
88	SISRS_contig-6521000004
88	SISRS_contig-6515000012
88	SISRS_contig-6504000018
88	SISRS_contig-6441000004
88	SISRS_contig-6417000004
88	SISRS_contig-6410000014
88	SISRS_contig-6410000013
88	SISRS_contig-6396000007
88	SISRS_contig-6388000019
88	SISRS_contig-6325000008
88	SISRS_contig-6323000008
88	SISRS_contig-6312000017
88	SISRS_contig-6277000006
88	SISRS_contig-6258000018
88	SISRS_contig-6193000015
88	SISRS_contig-6187000010
88	SISRS_contig-6170000007
88	SISRS_contig-6072000005
88	SISRS_contig-607000003
88	SISRS_contig-6057000002
88	SISRS_contig-6042000017
88	SISRS_contig-6031000019
88	SISRS_contig-6022000018
88	SISRS_contig-6012000009
88	SISRS_contig-5990000006
88	SISRS_contig-5983000008
88	SISRS_contig-5978000019
88	SISRS_contig-5971000002
88	SISRS_contig-5950000016
88	SISRS_contig-5948000003
88	SISRS_contig-593000008
88	SISRS_contig-5925000006
88	SISRS_contig-5918000012
88	SISRS_contig-5914000011
88	SISRS_contig-5900000005
88	SISRS_contig-5861000013
88	SISRS_contig-5853000011
88	SISRS_contig-5822000015
88	SISRS_contig-5758000016
88	SISRS_contig-5755000009
88	SISRS_contig-5740000004
88	SISRS_contig-5738000009
88	SISRS_contig-5725000013
88	SISRS_contig-5720000014
88	SISRS_contig-5710000016
88	SISRS_contig-5697000000
88	SISRS_contig-5680000009
88	SISRS_contig-5671000015
88	SISRS_contig-5651000008
88	SISRS_contig-5647000015
88	SISRS_contig-5646000003
88	SISRS_contig-5641000019
88	SISRS_contig-5639000012
88	SISRS_contig-5624000013
88	SISRS_contig-5617000013
88	SISRS_contig-5614000013
88	SISRS_contig-5610000006
88	SISRS_contig-560000012
88	SISRS_contig-5580000000
88	SISRS_contig-5569000017
88	SISRS_contig-5549000019
88	SISRS_contig-5538000001
88	SISRS_contig-5537000006
88	SISRS_contig-553000011
88	SISRS_contig-5526000018
88	SISRS_contig-5524000019
88	SISRS_contig-5501000007
88	SISRS_contig-5481000011
88	SISRS_contig-5472000002
88	SISRS_contig-5467000014
88	SISRS_contig-5454000001
88	SISRS_contig-5412000007
88	SISRS_contig-5396000007
88	SISRS_contig-5394000001
88	SISRS_contig-5382000007
88	SISRS_contig-5351000010
88	SISRS_contig-5350000018
88	SISRS_contig-5317000006
88	SISRS_contig-5304000010
88	SISRS_contig-5295000002
88	SISRS_contig-5269000016
88	SISRS_contig-5244000003
88	SISRS_contig-524000011
88	SISRS_contig-5178000000
88	SISRS_contig-5175000011
88	SISRS_contig-5167000010
88	SISRS_contig-5155000003
88	SISRS_contig-5092000012
88	SISRS_contig-5092000009
88	SISRS_contig-5080000008
88	SISRS_contig-5077000011
88	SISRS_contig-5067000012
88	SISRS_contig-5064000001
88	SISRS_contig-506000005
88	SISRS_contig-5054000016
88	SISRS_contig-5053000011
88	SISRS_contig-5053000004
88	SISRS_contig-5042000012
88	SISRS_contig-5028000005
88	SISRS_contig-5013000015
88	SISRS_contig-5010000002
88	SISRS_contig-498000005
88	SISRS_contig-4972000013
88	SISRS_contig-4958000018
88	SISRS_contig-4952000006
88	SISRS_contig-4939000010
88	SISRS_contig-4932000001
88	SISRS_contig-4930000016
88	SISRS_contig-4925000012
88	SISRS_contig-4917000013
88	SISRS_contig-4910000005
88	SISRS_contig-490000019
88	SISRS_contig-4898000015
88	SISRS_contig-4889000005
88	SISRS_contig-4869000014
88	SISRS_contig-4865000001
88	SISRS_contig-4863000004
88	SISRS_contig-4859000012
88	SISRS_contig-4850000005
88	SISRS_contig-4835000011
88	SISRS_contig-4816000002
88	SISRS_contig-4782000008
88	SISRS_contig-4776000009
88	SISRS_contig-4760000016
88	SISRS_contig-4758000016
88	SISRS_contig-4724000001
88	SISRS_contig-4720000017
88	SISRS_contig-4706000014
88	SISRS_contig-4700000008
88	SISRS_contig-4688000004
88	SISRS_contig-4650000019
88	SISRS_contig-4643000009
88	SISRS_contig-4637000001
88	SISRS_contig-4607000012
88	SISRS_contig-4604000004
88	SISRS_contig-4551000008
88	SISRS_contig-4544000013
88	SISRS_contig-4542000004
88	SISRS_contig-4539000018
88	SISRS_contig-4532000017
88	SISRS_contig-4509000000
88	SISRS_contig-4507000004
88	SISRS_contig-4471000019
88	SISRS_contig-447000004
88	SISRS_contig-4469000016
88	SISRS_contig-4459000002
88	SISRS_contig-4425000004
88	SISRS_contig-4375000019
88	SISRS_contig-4348000017
88	SISRS_contig-4316000006
88	SISRS_contig-4309000002
88	SISRS_contig-4304000012
88	SISRS_contig-4275000016
88	SISRS_contig-4268000010
88	SISRS_contig-4260000001
88	SISRS_contig-4257000018
88	SISRS_contig-4252000010
88	SISRS_contig-4247000004
88	SISRS_contig-4241000003
88	SISRS_contig-4231000016
88	SISRS_contig-4229000003
88	SISRS_contig-4221000003
88	SISRS_contig-4220000019
88	SISRS_contig-4204000001
88	SISRS_contig-4155000001
88	SISRS_contig-4136000019
88	SISRS_contig-4109000014
88	SISRS_contig-4097000018
88	SISRS_contig-4060000019
88	SISRS_contig-4014000017
88	SISRS_contig-4012000000
88	SISRS_contig-3981000008
88	SISRS_contig-3968000013
88	SISRS_contig-3953000009
88	SISRS_contig-3942000006
88	SISRS_contig-3929000010
88	SISRS_contig-3900000006
88	SISRS_contig-3897000002
88	SISRS_contig-3896000013
88	SISRS_contig-3886000013
88	SISRS_contig-3885000019
88	SISRS_contig-3872000015
88	SISRS_contig-3861000004
88	SISRS_contig-3858000018
88	SISRS_contig-3844000010
88	SISRS_contig-3836000000
88	SISRS_contig-3816000012
88	SISRS_contig-3815000003
88	SISRS_contig-3791000013
88	SISRS_contig-3782000017
88	SISRS_contig-3764000009
88	SISRS_contig-3726000010
88	SISRS_contig-3708000012
88	SISRS_contig-3687000009
88	SISRS_contig-3680000013
88	SISRS_contig-3677000011
88	SISRS_contig-3662000008
88	SISRS_contig-3612000001
88	SISRS_contig-361000018
88	SISRS_contig-3609000006
88	SISRS_contig-3608000018
88	SISRS_contig-360000015
88	SISRS_contig-3578000010
88	SISRS_contig-3564000008
88	SISRS_contig-3563000011
88	SISRS_contig-3561000017
88	SISRS_contig-3558000017
88	SISRS_contig-3556000014
88	SISRS_contig-3548000005
88	SISRS_contig-3544000010
88	SISRS_contig-354000011
88	SISRS_contig-3507000002
88	SISRS_contig-3501000008
88	SISRS_contig-3484000015
88	SISRS_contig-3478000011
88	SISRS_contig-3449000010
88	SISRS_contig-3443000015
88	SISRS_contig-3419000006
88	SISRS_contig-3415000018
88	SISRS_contig-3389000012
88	SISRS_contig-3383000015
88	SISRS_contig-3374000012
88	SISRS_contig-3353000015
88	SISRS_contig-3351000007
88	SISRS_contig-3350000005
88	SISRS_contig-3329000019
88	SISRS_contig-3329000005
88	SISRS_contig-3302000006
88	SISRS_contig-3299000004
88	SISRS_contig-3275000016
88	SISRS_contig-3270000018
88	SISRS_contig-3243000013
88	SISRS_contig-3240000002
88	SISRS_contig-3223000003
88	SISRS_contig-3213000006
88	SISRS_contig-3210000002
88	SISRS_contig-3184000002
88	SISRS_contig-3184000001
88	SISRS_contig-3178000011
88	SISRS_contig-3165000002
88	SISRS_contig-3151000017
88	SISRS_contig-3136000018
88	SISRS_contig-3126000016
88	SISRS_contig-3118000011
88	SISRS_contig-3074000007
88	SISRS_contig-307000013
88	SISRS_contig-2983000014
88	SISRS_contig-2978000004
88	SISRS_contig-2907000011
88	SISRS_contig-2890000011
88	SISRS_contig-2886000018
88	SISRS_contig-2868000019
88	SISRS_contig-2833000016
88	SISRS_contig-2808000013
88	SISRS_contig-2799000003
88	SISRS_contig-2781000001
88	SISRS_contig-277000012
88	SISRS_contig-275000016
88	SISRS_contig-2742000003
88	SISRS_contig-2726000018
88	SISRS_contig-272000013
88	SISRS_contig-2702000018
88	SISRS_contig-2643000002
88	SISRS_contig-2591000014
88	SISRS_contig-2591000001
88	SISRS_contig-2586000000
88	SISRS_contig-2559000013
88	SISRS_contig-2559000003
88	SISRS_contig-2525000013
88	SISRS_contig-2485000008
88	SISRS_contig-2483000012
88	SISRS_contig-2479000016
88	SISRS_contig-2465000010
88	SISRS_contig-2464000006
88	SISRS_contig-2461000012
88	SISRS_contig-2425000011
88	SISRS_contig-2422000016
88	SISRS_contig-2414000009
88	SISRS_contig-2393000019
88	SISRS_contig-2373000017
88	SISRS_contig-2372000002
88	SISRS_contig-2367000006
88	SISRS_contig-2346000005
88	SISRS_contig-2342000016
88	SISRS_contig-2332000010
88	SISRS_contig-2326000010
88	SISRS_contig-2324000000
88	SISRS_contig-2296000006
88	SISRS_contig-2295000009
88	SISRS_contig-2286000008
88	SISRS_contig-2276000000
88	SISRS_contig-2271000009
88	SISRS_contig-2262000012
88	SISRS_contig-2252000003
88	SISRS_contig-2215000003
88	SISRS_contig-2183000009
88	SISRS_contig-2143000001
88	SISRS_contig-2108000013
88	SISRS_contig-2100000015
88	SISRS_contig-2091000007
88	SISRS_contig-2059000008
88	SISRS_contig-2044000005
88	SISRS_contig-2039000000
88	SISRS_contig-2025000001
88	SISRS_contig-2014000004
88	SISRS_contig-2011000013
88	SISRS_contig-2002000016
88	SISRS_contig-1990000017
88	SISRS_contig-1986000017
88	SISRS_contig-1961000007
88	SISRS_contig-1950000008
88	SISRS_contig-1929000006
88	SISRS_contig-1897000005
88	SISRS_contig-1878000012
88	SISRS_contig-1876000014
88	SISRS_contig-1866000018
88	SISRS_contig-1856000011
88	SISRS_contig-1845000003
88	SISRS_contig-1841000014
88	SISRS_contig-18135000007
88	SISRS_contig-18006000006
88	SISRS_contig-1798000013
88	SISRS_contig-17935000006
88	SISRS_contig-1769000000
88	SISRS_contig-1751000011
88	SISRS_contig-1741000001
88	SISRS_contig-1737000002
88	SISRS_contig-1727000017
88	SISRS_contig-17231000013
88	SISRS_contig-1714000015
88	SISRS_contig-17053000019
88	SISRS_contig-1704000003
88	SISRS_contig-1674000015
88	SISRS_contig-1665000011
88	SISRS_contig-1663000017
88	SISRS_contig-1663000000
88	SISRS_contig-16613000018
88	SISRS_contig-1661000012
88	SISRS_contig-165000013
88	SISRS_contig-1632000019
88	SISRS_contig-16050000001
88	SISRS_contig-16032000015
88	SISRS_contig-16031000019
88	SISRS_contig-15977000017
88	SISRS_contig-1593000002
88	SISRS_contig-1591000006
88	SISRS_contig-1587000002
88	SISRS_contig-15793000012
88	SISRS_contig-1575000003
88	SISRS_contig-15743000007
88	SISRS_contig-1569000017
88	SISRS_contig-15682000017
88	SISRS_contig-15641000005
88	SISRS_contig-1562000007
88	SISRS_contig-15617000007
88	SISRS_contig-15595000013
88	SISRS_contig-15573000018
88	SISRS_contig-15558000000
88	SISRS_contig-15490000010
88	SISRS_contig-1548000001
88	SISRS_contig-15445000003
88	SISRS_contig-1540000003
88	SISRS_contig-1536000011
88	SISRS_contig-15279000013
88	SISRS_contig-15243000012
88	SISRS_contig-15200000008
88	SISRS_contig-1514000012
88	SISRS_contig-15066000018
88	SISRS_contig-15064000000
88	SISRS_contig-15008000019
88	SISRS_contig-14928000013
88	SISRS_contig-14899000016
88	SISRS_contig-14894000006
88	SISRS_contig-14887000012
88	SISRS_contig-14832000016
88	SISRS_contig-14806000010
88	SISRS_contig-1475000002
88	SISRS_contig-14681000011
88	SISRS_contig-14678000002
88	SISRS_contig-14670000013
88	SISRS_contig-14664000000
88	SISRS_contig-14651000010
88	SISRS_contig-14549000006
88	SISRS_contig-14427000012
88	SISRS_contig-14372000012
88	SISRS_contig-1433000005
88	SISRS_contig-14329000009
88	SISRS_contig-14314000019
88	SISRS_contig-14267000019
88	SISRS_contig-14264000015
88	SISRS_contig-14232000003
88	SISRS_contig-1423000016
88	SISRS_contig-14221000007
88	SISRS_contig-14196000016
88	SISRS_contig-14110000004
88	SISRS_contig-14089000016
88	SISRS_contig-13999000008
88	SISRS_contig-1398000017
88	SISRS_contig-13933000000
88	SISRS_contig-13927000017
88	SISRS_contig-13886000018
88	SISRS_contig-13874000008
88	SISRS_contig-13810000003
88	SISRS_contig-13788000003
88	SISRS_contig-13752000011
88	SISRS_contig-13674000012
88	SISRS_contig-1363000014
88	SISRS_contig-13606000006
88	SISRS_contig-13602000001
88	SISRS_contig-13580000012
88	SISRS_contig-13571000007
88	SISRS_contig-13530000007
88	SISRS_contig-1349000018
88	SISRS_contig-13429000007
88	SISRS_contig-13301000013
88	SISRS_contig-13291000001
88	SISRS_contig-13251000008
88	SISRS_contig-13231000000
88	SISRS_contig-13229000019
88	SISRS_contig-13203000001
88	SISRS_contig-13123000017
88	SISRS_contig-13105000015
88	SISRS_contig-13082000003
88	SISRS_contig-13016000005
88	SISRS_contig-12897000010
88	SISRS_contig-12888000012
88	SISRS_contig-12841000016
88	SISRS_contig-12796000005
88	SISRS_contig-12791000007
88	SISRS_contig-12748000001
88	SISRS_contig-12663000017
88	SISRS_contig-12660000006
88	SISRS_contig-1256000014
88	SISRS_contig-12534000005
88	SISRS_contig-12348000011
88	SISRS_contig-12331000014
88	SISRS_contig-12270000009
88	SISRS_contig-1222000000
88	SISRS_contig-12215000000
88	SISRS_contig-12209000013
88	SISRS_contig-12196000008
88	SISRS_contig-12167000008
88	SISRS_contig-12076000001
88	SISRS_contig-12044000010
88	SISRS_contig-12034000007
88	SISRS_contig-12017000002
88	SISRS_contig-12002000012
88	SISRS_contig-11975000019
88	SISRS_contig-11971000008
88	SISRS_contig-11908000003
88	SISRS_contig-11879000013
88	SISRS_contig-11874000013
88	SISRS_contig-1187000003
88	SISRS_contig-11857000005
88	SISRS_contig-11734000008
88	SISRS_contig-11723000011
88	SISRS_contig-11718000009
88	SISRS_contig-11668000002
88	SISRS_contig-11599000003
88	SISRS_contig-11567000004
88	SISRS_contig-11552000002
88	SISRS_contig-11436000003
88	SISRS_contig-11425000014
88	SISRS_contig-11418000014
88	SISRS_contig-11383000007
88	SISRS_contig-11378000015
88	SISRS_contig-11371000012
88	SISRS_contig-11336000003
88	SISRS_contig-11264000008
88	SISRS_contig-11260000009
88	SISRS_contig-11238000014
88	SISRS_contig-1121000012
88	SISRS_contig-11160000001
88	SISRS_contig-11142000005
88	SISRS_contig-11106000003
88	SISRS_contig-11086000005
88	SISRS_contig-11085000006
88	SISRS_contig-11052000016
88	SISRS_contig-11020000002
88	SISRS_contig-11018000016
88	SISRS_contig-10986000015
88	SISRS_contig-10979000006
88	SISRS_contig-10903000013
88	SISRS_contig-10895000019
88	SISRS_contig-10895000016
88	SISRS_contig-10894000003
88	SISRS_contig-10890000017
88	SISRS_contig-10886000018
88	SISRS_contig-10875000017
88	SISRS_contig-10866000012
88	SISRS_contig-10851000018
88	SISRS_contig-10832000013
88	SISRS_contig-10813000004
88	SISRS_contig-10796000008
88	SISRS_contig-1078000003
88	SISRS_contig-10756000016
88	SISRS_contig-107000012
88	SISRS_contig-10698000013
88	SISRS_contig-10662000009
88	SISRS_contig-10621000000
88	SISRS_contig-10581000012
88	SISRS_contig-10543000018
88	SISRS_contig-10530000006
88	SISRS_contig-1051000019
88	SISRS_contig-1050000006
88	SISRS_contig-10478000016
88	SISRS_contig-10472000002
88	SISRS_contig-10467000012
88	SISRS_contig-10451000012
88	SISRS_contig-10442000015
88	SISRS_contig-1044000010
88	SISRS_contig-10421000017
88	SISRS_contig-10411000012
88	SISRS_contig-10389000009
88	SISRS_contig-10380000003
88	SISRS_contig-10366000002
88	SISRS_contig-10343000001
88	SISRS_contig-1034000000
88	SISRS_contig-10315000018
88	SISRS_contig-10278000001
88	SISRS_contig-10275000005
88	SISRS_contig-10244000014
88	SISRS_contig-10242000016
88	SISRS_contig-1018000007
88	SISRS_contig-10143000002
88	SISRS_contig-10129000001
88	SISRS_contig-10125000016
88	SISRS_contig-10124000005
88	SISRS_contig-10082000019
88	SISRS_contig-10074000002
88	SISRS_contig-10071000017
88	SISRS_contig-1007000008
88	SISRS_contig-10058000005
88	SISRS_contig-10055000013
88	SISRS_contig-10055000006
88	SISRS_contig-10028000006
88	SISRS_contig-10022000013
88	SISRS_contig-10018000016
88	SISRS_contig-10005000005
87	SISRS_contig-999000007
87	SISRS_contig-9990000016
87	SISRS_contig-9968000014
87	SISRS_contig-9956000017
87	SISRS_contig-9954000018
87	SISRS_contig-9943000000
87	SISRS_contig-9938000012
87	SISRS_contig-9932000000
87	SISRS_contig-9921000005
87	SISRS_contig-9913000012
87	SISRS_contig-9909000000
87	SISRS_contig-9889000014
87	SISRS_contig-9858000006
87	SISRS_contig-9835000000
87	SISRS_contig-9833000009
87	SISRS_contig-9833000004
87	SISRS_contig-9825000004
87	SISRS_contig-9818000004
87	SISRS_contig-9803000015
87	SISRS_contig-9802000015
87	SISRS_contig-9789000013
87	SISRS_contig-9767000012
87	SISRS_contig-9756000014
87	SISRS_contig-974000006
87	SISRS_contig-9735000017
87	SISRS_contig-9725000011
87	SISRS_contig-9703000011
87	SISRS_contig-9667000011
87	SISRS_contig-9648000019
87	SISRS_contig-9643000014
87	SISRS_contig-9640000003
87	SISRS_contig-9636000010
87	SISRS_contig-9636000004
87	SISRS_contig-9631000000
87	SISRS_contig-9625000010
87	SISRS_contig-9606000000
87	SISRS_contig-9597000011
87	SISRS_contig-9582000007
87	SISRS_contig-9566000007
87	SISRS_contig-9542000003
87	SISRS_contig-9541000019
87	SISRS_contig-9537000004
87	SISRS_contig-9534000011
87	SISRS_contig-9519000010
87	SISRS_contig-9488000015
87	SISRS_contig-9431000009
87	SISRS_contig-943000003
87	SISRS_contig-942000000
87	SISRS_contig-9406000006
87	SISRS_contig-9401000005
87	SISRS_contig-9385000009
87	SISRS_contig-9383000001
87	SISRS_contig-933000012
87	SISRS_contig-932000003
87	SISRS_contig-9314000018
87	SISRS_contig-9282000011
87	SISRS_contig-9274000014
87	SISRS_contig-927000016
87	SISRS_contig-9263000016
87	SISRS_contig-9255000016
87	SISRS_contig-9244000000
87	SISRS_contig-9229000016
87	SISRS_contig-9208000016
87	SISRS_contig-9207000008
87	SISRS_contig-9206000002
87	SISRS_contig-9169000010
87	SISRS_contig-9164000015
87	SISRS_contig-9149000009
87	SISRS_contig-9142000005
87	SISRS_contig-9093000012
87	SISRS_contig-9076000003
87	SISRS_contig-9068000003
87	SISRS_contig-9066000014
87	SISRS_contig-9062000009
87	SISRS_contig-9060000000
87	SISRS_contig-9050000015
87	SISRS_contig-9038000010
87	SISRS_contig-9001000007
87	SISRS_contig-8999000000
87	SISRS_contig-8986000002
87	SISRS_contig-8961000007
87	SISRS_contig-8939000004
87	SISRS_contig-8929000000
87	SISRS_contig-8914000006
87	SISRS_contig-8853000014
87	SISRS_contig-8844000009
87	SISRS_contig-8830000005
87	SISRS_contig-8777000009
87	SISRS_contig-8766000007
87	SISRS_contig-8711000014
87	SISRS_contig-8703000010
87	SISRS_contig-8695000002
87	SISRS_contig-8688000005
87	SISRS_contig-8662000016
87	SISRS_contig-8662000013
87	SISRS_contig-8658000004
87	SISRS_contig-8608000008
87	SISRS_contig-8603000011
87	SISRS_contig-86000019
87	SISRS_contig-8597000009
87	SISRS_contig-8591000004
87	SISRS_contig-8591000002
87	SISRS_contig-8590000009
87	SISRS_contig-8557000004
87	SISRS_contig-8550000018
87	SISRS_contig-854000018
87	SISRS_contig-8538000018
87	SISRS_contig-8517000006
87	SISRS_contig-8513000007
87	SISRS_contig-8513000004
87	SISRS_contig-85000003
87	SISRS_contig-8488000010
87	SISRS_contig-8465000004
87	SISRS_contig-8464000011
87	SISRS_contig-8455000019
87	SISRS_contig-8454000002
87	SISRS_contig-8429000016
87	SISRS_contig-8403000009
87	SISRS_contig-8385000012
87	SISRS_contig-8381000002
87	SISRS_contig-8378000016
87	SISRS_contig-8342000014
87	SISRS_contig-8269000004
87	SISRS_contig-8266000007
87	SISRS_contig-8227000016
87	SISRS_contig-8222000012
87	SISRS_contig-8210000005
87	SISRS_contig-8201000010
87	SISRS_contig-8182000017
87	SISRS_contig-8176000000
87	SISRS_contig-8166000010
87	SISRS_contig-8158000016
87	SISRS_contig-8141000015
87	SISRS_contig-8112000015
87	SISRS_contig-8104000001
87	SISRS_contig-8094000004
87	SISRS_contig-8082000007
87	SISRS_contig-8066000004
87	SISRS_contig-8036000016
87	SISRS_contig-8022000014
87	SISRS_contig-8021000001
87	SISRS_contig-7957000016
87	SISRS_contig-7957000015
